link_lote;primeiro_leilao_data;primeiro_leilao_valor;segundo_leilao_data;segundo_leilao_valor
https://amleiloeiro.com.br/lote/196/gmcelta-2p-life;30/07/2022;;;8800,00
https://amleiloeiro.com.br/lote/197/fiatpalio-ed;30/07/2022;;;3600,00
https://amleiloeiro.com.br/lote/198/diversas-pedras;30/07/2022;;;1298,00
https://amleiloeiro.com.br/lote/199/diversos;30/07/2022;;;376,00
https://amleiloeiro.com.br/lote/200/anel-em-ouro-18k;30/07/2022;;;697,09
https://amleiloeiro.com.br/lote/201/lote-contendo-diversas-bijuterias;30/07/2022;;;2266,40
https://amleiloeiro.com.br/lote/187/chevroletonix-10mt-lt;20/07/2022;;;31200,00
https://amleiloeiro.com.br/lote/188/gmcelta-2p-life;20/07/2022;;;8800,00
https://amleiloeiro.com.br/lote/189/fiatpalio-ed;20/07/2022;;;3600,00
https://amleiloeiro.com.br/lote/190/44-piramides;20/07/2022;;;528,00
https://amleiloeiro.com.br/lote/191/diversas-pedras;20/07/2022;;;1298,00
https://amleiloeiro.com.br/lote/192/diversos;20/07/2022;;;376,00
https://amleiloeiro.com.br/lote/193/anel-em-ouro-18k;20/07/2022;;;697,09
https://amleiloeiro.com.br/lote/194/lote-contendo-diversas-bijuterias;20/07/2022;;;2266,40
https://amleiloeiro.com.br/lote/176/imbenz-415-guerra-mc-20;11/07/2022;;;158400,00
https://amleiloeiro.com.br/lote/177/chevroletonix-10mt-lt;11/07/2022;;;31200,00
https://amleiloeiro.com.br/lote/178/gmcelta-2p-life;11/07/2022;;;8800,00
https://amleiloeiro.com.br/lote/179/fiatpalio-ed;11/07/2022;;;3600,00
https://amleiloeiro.com.br/lote/180/44-piramides;11/07/2022;;;528,00
https://amleiloeiro.com.br/lote/181/diversas-pedras;11/07/2022;;;1298,00
https://amleiloeiro.com.br/lote/182/diversos;11/07/2022;;;376,00
https://amleiloeiro.com.br/lote/183/anel-em-ouro-18k;11/07/2022;;;697,09
https://amleiloeiro.com.br/lote/184/anel-em-ouro-14k;11/07/2022;;;244,66
https://amleiloeiro.com.br/lote/185/par-de-brincos-em-ouro-18k;11/07/2022;;;1481,31
https://amleiloeiro.com.br/lote/186/lote-contendo-diversas-bijuterias;11/07/2022;;;2266,40
https://amleiloeiro.com.br/lote/140/imbenz-415-guerra-mc-20;20/06/2022;198000,00;30/06/2022;158400,00
https://amleiloeiro.com.br/lote/135/semi-reboque-niju-njsrfr-3e;20/06/2022;40000,00;30/06/2022;32000,00
https://amleiloeiro.com.br/lote/154/chevroletonix-10mt-lt;20/06/2022;39000,00;30/06/2022;31200,00
https://amleiloeiro.com.br/lote/136/fiatfiorino-flex;20/06/2022;12000,00;30/06/2022;9600,00
https://amleiloeiro.com.br/lote/137/fiatfiorino-ie;20/06/2022;8000,00;30/06/2022;6400,00
https://amleiloeiro.com.br/lote/161/toyotabandeirante;20/06/2022;15000,00;30/06/2022;10500,00
https://amleiloeiro.com.br/lote/162/yamahaxtz-125-e;20/06/2022;4000,00;30/06/2022;2800,00
https://amleiloeiro.com.br/lote/139/gmmeriva-maxx;20/06/2022;18000,00;30/06/2022;9000,00
https://amleiloeiro.com.br/lote/146/icitroen-c4-16-glx-5p-f;20/06/2022;18000,00;30/06/2022;14400,00
https://amleiloeiro.com.br/lote/142/gmcelta-2p-life;20/06/2022;11000,00;30/06/2022;8800,00
https://amleiloeiro.com.br/lote/143/fiatpalio-ed;20/06/2022;4500,00;30/06/2022;3600,00
https://amleiloeiro.com.br/lote/116/fiatuno-mille-economy;20/06/2022;15000,00;30/06/2022;7500,00
https://amleiloeiro.com.br/lote/157/vwkombi-pick-up;20/06/2022;14000,00;30/06/2022;11200,00
https://amleiloeiro.com.br/lote/167/vwgol-10;20/06/2022;8000,00;30/06/2022;4000,00
https://amleiloeiro.com.br/lote/111/renaultclio-rl-10;20/06/2022;6000,00;30/06/2022;4800,00
https://amleiloeiro.com.br/lote/149/fox-10;20/06/2022;5000,00;30/06/2022;4000,00
https://amleiloeiro.com.br/lote/168/fordfiesta-gl-class;20/06/2022;4000,00;30/06/2022;3200,00
https://amleiloeiro.com.br/lote/155/hondacg-150-titan-ks;20/06/2022;3500,00;30/06/2022;2800,00
https://amleiloeiro.com.br/lote/156/hondacg-150-titan-mix-ks;20/06/2022;4000,00;30/06/2022;3200,00
https://amleiloeiro.com.br/lote/105/casa;10/06/2022;239015,72;24/06/2022;119507,86
https://amleiloeiro.com.br/lote/107/terreno;10/06/2022;173726,31;24/06/2022;86863,15
https://amleiloeiro.com.br/lote/108/renaultclio-rl-10;10/06/2022;2000,00;24/06/2022;1000,00
https://amleiloeiro.com.br/lote/106/gmcorsa-milenium;10/06/2022;10195,00;24/06/2022;5097,50
https://amleiloeiro.com.br/lote/109/ski-aquatico;10/06/2022;2500,00;24/06/2022;1250,00
https://amleiloeiro.com.br/lote/110/ski-aquatico;10/06/2022;2500,00;24/06/2022;1250,00
https://amleiloeiro.com.br/lote/91/motocicleta;08/06/2022;3100,00;22/06/2022;1550,00
https://amleiloeiro.com.br/lote/92/fordcorcel-ii;08/06/2022;500,00;22/06/2022;250,00
https://amleiloeiro.com.br/lote/93/fazenda-em-tijucas-do-sul;08/06/2022;2847740,44;22/06/2022;1423870,22
https://amleiloeiro.com.br/lote/101/casa-em-condominio-fechado;08/06/2022;3961282,60;22/06/2022;1980641,30
https://amleiloeiro.com.br/lote/99/predio-comercial;08/06/2022;2204608,67;22/06/2022;1469739,10
https://amleiloeiro.com.br/lote/100/sobrado;08/06/2022;378369,05;22/06/2022;189184,52
https://amleiloeiro.com.br/lote/97/sala-comercial-no-10;08/06/2022;124248,73;22/06/2022;62124,36
https://amleiloeiro.com.br/lote/98/sala-comercial-no-15;08/06/2022;124248,73;22/06/2022;62124,36
https://amleiloeiro.com.br/lote/96/terreno;08/06/2022;103187,33;22/06/2022;51593,67
https://amleiloeiro.com.br/lote/94/vwgol-gli-18;08/06/2022;9000,00;22/06/2022;4500,00
https://amleiloeiro.com.br/lote/102/gmcorsa-wind;08/06/2022;8224,00;22/06/2022;4112,00
https://amleiloeiro.com.br/lote/95/notebook-acer-aspire;08/06/2022;1000,00;22/06/2022;500,00
https://amleiloeiro.com.br/lote/103/casa;08/06/2022;410570,58;22/06/2022;328456,46
https://amleiloeiro.com.br/lote/104/sala-comercial;08/06/2022;273167,28;22/06/2022;163900,37
https://amleiloeiro.com.br/lote/85/vestido-de-noiva;01/06/2022;;;4000,00
https://amleiloeiro.com.br/lote/86/tiara-ou-porta-coque;01/06/2022;;;400,00
https://amleiloeiro.com.br/lote/87/veu-para-noiva;01/06/2022;;;800,00
https://amleiloeiro.com.br/lote/88/sapato-salto-alto;01/06/2022;;;160,00
https://amleiloeiro.com.br/lote/89/lareira-luiz-xv-marumby;01/06/2022;;;2000,00
https://amleiloeiro.com.br/lote/67/terreno;25/05/2022;;;1136541,36
https://amleiloeiro.com.br/lote/82/hondacivic-lxs-flex;09/05/2022;38000,00;19/05/2022;19000,00
https://amleiloeiro.com.br/lote/75/vestido-de-noiva;25/04/2022;;;5000,00
https://amleiloeiro.com.br/lote/76/tiara-ou-porta-coque;25/04/2022;;;500,00
https://amleiloeiro.com.br/lote/77/veu-para-noiva;25/04/2022;;;1000,00
https://amleiloeiro.com.br/lote/78/sapato-salto-alto;25/04/2022;;;200,00
https://amleiloeiro.com.br/lote/79/lareira-luiz-xv-marumby;25/04/2022;;;3000,00
https://amleiloeiro.com.br/lote/80/icitroen-c4-16-glx-5p-f;18/04/2022;;;17600,00
https://amleiloeiro.com.br/lote/81/bijuterias;18/04/2022;;;2905,28
https://amleiloeiro.com.br/lote/73/icitroen-c4-16-glx-5p-f;07/04/2022;;;17600,00
https://amleiloeiro.com.br/lote/74/bijuterias;07/04/2022;;;2905,28
https://amleiloeiro.com.br/lote/70/ipeugeot-308-griffe-thp;28/03/2022;;;29600,00
https://amleiloeiro.com.br/lote/71/icitroen-c4-16-glx-5p-f;28/03/2022;;;17600,00
https://amleiloeiro.com.br/lote/72/bijuterias;28/03/2022;;;2905,28
https://amleiloeiro.com.br/lote/30/fazenda;08/03/2022;2677496,59;22/03/2022;1338748,29
https://amleiloeiro.com.br/lote/28/apartamento;08/03/2022;192995,95;22/03/2022;96497,98
https://amleiloeiro.com.br/lote/29/carro-de-passeio;08/03/2022;8224,00;22/03/2022;4112,00
https://amleiloeiro.com.br/lote/24/terreno;08/03/2022;4464739,19;22/03/2022;2232369,60
https://amleiloeiro.com.br/lote/26/sala-comercial;08/03/2022;512867,67;22/03/2022;256433,83
https://amleiloeiro.com.br/lote/27/apartamento;08/03/2022;419947,53;22/03/2022;209973,77
https://amleiloeiro.com.br/lote/23/casa;08/03/2022;410570,58;22/03/2022;328456,46
https://amleiloeiro.com.br/lote/25/casa;08/03/2022;363425,66;22/03/2022;181712,83
https://amleiloeiro.com.br/lote/7/sobrado;04/03/2022;318504,92;18/03/2022;159252,46
https://amleiloeiro.com.br/lote/20/casa;04/03/2022;261618,48;18/03/2022;130809,24
https://amleiloeiro.com.br/lote/21/casa;04/03/2022;254263,93;18/03/2022;127131,96
https://amleiloeiro.com.br/lote/11/casa;04/03/2022;252823,81;18/03/2022;126411,90
https://amleiloeiro.com.br/lote/16/chacara;04/03/2022;32893,59;18/03/2022;16446,79
https://amleiloeiro.com.br/lote/12/terreno;04/03/2022;17644,93;18/03/2022;8822,47
https://amleiloeiro.com.br/lote/13/terreno;04/03/2022;17644,93;18/03/2022;8822,47
https://amleiloeiro.com.br/lote/22/caminhao;04/03/2022;30000,00;18/03/2022;15000,00
https://amleiloeiro.com.br/lote/17/suv;04/03/2022;12000,00;18/03/2022;6000,00
https://amleiloeiro.com.br/lote/18/carro-de-passeio;04/03/2022;4000,00;18/03/2022;2000,00
https://amleiloeiro.com.br/lote/19/motocicleta;04/03/2022;2000,00;18/03/2022;1000,00
https://amleiloeiro.com.br/lote/14/ski;04/03/2022;2500,00;18/03/2022;1250,00
https://amleiloeiro.com.br/lote/15/ski;04/03/2022;2500,00;18/03/2022;1250,00
https://amleiloeiro.com.br/lote/32/semirreboque;07/03/2022;45000,00;17/03/2022;36000,00
https://amleiloeiro.com.br/lote/66/caminhonete;07/03/2022;41000,00;17/03/2022;32800,00
https://amleiloeiro.com.br/lote/46/carro-de-passeio;07/03/2022;37000,00;17/03/2022;29600,00
https://amleiloeiro.com.br/lote/45/carro-de-passeio;07/03/2022;28000,00;17/03/2022;14000,00
https://amleiloeiro.com.br/lote/49/carro-de-passeio;07/03/2022;22000,00;17/03/2022;17600,00
https://amleiloeiro.com.br/lote/55/furgao;07/03/2022;15000,00;17/03/2022;12000,00
https://amleiloeiro.com.br/lote/56/furgao;07/03/2022;10000,00;17/03/2022;8000,00
https://amleiloeiro.com.br/lote/51/caminhonete;07/03/2022;14000,00;17/03/2022;11200,00
https://amleiloeiro.com.br/lote/33/carro-de-passeio;07/03/2022;7000,00;17/03/2022;4900,00
https://amleiloeiro.com.br/lote/44/motocicleta;07/03/2022;5000,00;17/03/2022;4000,00
https://amleiloeiro.com.br/lote/47/sucata;07/03/2022;2000,00;17/03/2022;1600,00
https://amleiloeiro.com.br/lote/48/sucata;07/03/2022;2000,00;17/03/2022;1600,00
https://amleiloeiro.com.br/lote/38/sucata;07/03/2022;300,00;17/03/2022;180,00
https://amleiloeiro.com.br/lote/39/sucata;07/03/2022;300,00;17/03/2022;180,00
https://amleiloeiro.com.br/lote/40/sucata;07/03/2022;300,00;17/03/2022;180,00
https://amleiloeiro.com.br/lote/54/sucata;07/03/2022;500,00;17/03/2022;400,00
https://amleiloeiro.com.br/lote/43/sucata;07/03/2022;500,00;17/03/2022;400,00
https://amleiloeiro.com.br/lote/42/sucata;07/03/2022;300,00;17/03/2022;240,00
https://amleiloeiro.com.br/lote/41/sucata;07/03/2022;200,00;17/03/2022;160,00
https://amleiloeiro.com.br/lote/21295/casa;19/01/2024;176224,42;29/01/2024;105734,65
https://amleiloeiro.com.br/lote/21402/immc-asx-20-20122013;22/01/2024;41000,00;01/02/2024;32800,00
https://amleiloeiro.com.br/lote/21403/renaultsandero-exp-16-20112011;22/01/2024;16000,00;01/02/2024;12800,00
https://amleiloeiro.com.br/lote/21404/vwgol-10-20102011;22/01/2024;15000,00;01/02/2024;12000,00
https://amleiloeiro.com.br/lote/21405/fiatpalio-fire-20022003;22/01/2024;5000,00;01/02/2024;4000,00
https://amleiloeiro.com.br/lote/21412/sucata;22/01/2024;200,00;01/02/2024;160,00
